date,open,high,low,close,adj_close,volume,symbol,currency,ret,log_ret
26-09-2025,2941,2954.8,2891.3,2899.1,2888.33,3934636,Tesla,USD,-0.019713262,-0.01991016
29-09-2025,2916,2929.3,2894,2896.1,2885.34,3110035,Tesla,USD,-0.001034804,-0.00103534
30-09-2025,2911,2915.3,2885.1,2888.4,2877.67,2253458,Tesla,USD,-0.002658748,-0.002662289
01-10-2025,2891,2924.8,2866.6,2914.2,2903.37,1952902,Tesla,USD,0.00893228084752784,0.008892624002728056
03-10-2025,2924,2924,2891.1,2901.9,2891.12,2899519,Tesla,USD,-0.004220712,-0.004229645
06-10-2025,2902,2993.6,2895.6,2988.4,2977.3,2112774,Tesla,USD,0.02980805679037868,0.02937243224503483
07-10-2025,2995,3004.5,2955.5,2973.7,2962.65,3062943,Tesla,USD,-0.00491902,-0.004931158
08-10-2025,2975,3043,2968,3027.2,3015.95,4121889,Tesla,USD,0.017991054914752613,0.017831131169049996
09-10-2025,3034,3066,3020,3061.7,3050.32,3211304,Tesla,USD,0.011396670190274794,0.01133221738056811
10-10-2025,3050,3070,3006.9,3028.3,3017.05,8817365,Tesla,USD,-0.010908972,-0.010968911
13-10-2025,3027,3035.5,2998.2,3007.2,2996.03,2866865,Tesla,USD,-0.006967606,-0.006991993
14-10-2025,3021,3027.2,2955.5,2960.3,2949.3,3611416,Tesla,USD,-0.015595903,-0.015718799
15-10-2025,2971,2979.7,2951,2969.8,2969.8,4282226,Tesla,USD,0.0032091342093707453,0.0032039959282048613
16-10-2025,2969.9,2975,2943.1,2970.7,2970.7,3251495,Tesla,USD,0.00030305071048553067,0.0003030047998944241
17-10-2025,2970,2988.8,2955.4,2962.2,2962.2,4374683,Tesla,USD,-0.002861278,-0.00286538
20-10-2025,2985.5,3023,2978.5,3015.2,3015.2,3133039,Tesla,USD,0.017892107217608588,0.01773392746005431
21-10-2025,3031.1,3031.8,2996,3006.7,3006.7,310644,Tesla,USD,-0.00281905,-0.002823031
23-10-2025,3055,3098,3036.1,3073.2,3073.2,5564758,Tesla,USD,0.022117271427146035,0.021876232191873513
24-10-2025,3080,3090,3058.3,3063.2,3063.2,2684318,Tesla,USD,-0.003253937,-0.003259243
27-10-2025,3066.5,3094.2,3060.2,3084.9,3084.9,1946312,Tesla,USD,0.0070840950639854405,0.007059120740169789
28-10-2025,3076,3090.2,3040.2,3057.9,3057.9,3470737,Tesla,USD,-0.00875231,-0.008790836
29-10-2025,3057.9,3076,3046.1,3057.6,3057.6,2895420,Tesla,USD,-9.81E-05,-9.81E-05
30-10-2025,3049.1,3063.8,3032.8,3035.3,3035.3,2241536,Tesla,USD,-0.007293302,-0.007320028
31-10-2025,3035,3067.4,3025.1,3058,3058,1868085,Tesla,USD,0.007478667677000672,0.007450841092952132
03-11-2025,3046.9,3058,3010,3016.8,3016.8,2194877,Tesla,USD,-0.013472858,-0.013564441
04-11-2025,3019.6,3029.3,2976,2990.2,2990.2,2670720,Tesla,USD,-0.00881729,-0.008856392
05-11-2025,2990.2,2990.2,2990.2,2990.2,2990.2,2542721,Tesla,USD,0,0
06-11-2025,2990.1,3024,2990,3010.9,3010.9,2542721,Tesla,USD,0.0069226138719820085,0.006898762592769003
07-11-2025,3001,3004,2960.5,2991.8,2991.8,1830520,Tesla,USD,-0.006343618,-0.006363824
10-11-2025,2993,3047.9,2992,3025.2,3025.2,1556656,Tesla,USD,0.011163847850792052,0.011101992041513853
11-11-2025,3045,3055.7,3018,3047,3047,2806868,Tesla,USD,0.007206135131561542,0.007180295003834658
12-11-2025,3060,3136.4,3057.1,3131.8,3131.8,4460315,Tesla,USD,0.027830653101411196,0.02745041912563373
13-11-2025,3131.8,3131.9,3102,3105.7,3105.7,1740435,Tesla,USD,-0.008333866,-0.008368786
14-11-2025,3090,3113.1,3077.3,3106,3106,2210794,Tesla,USD,9.659658048111197e-05,9.65919153319561e-05
17-11-2025,3106,3123.5,3086.6,3102.2,3102.2,2232853,Tesla,USD,-0.001223439,-0.001224188
18-11-2025,3102,3105,3078,3087.1,3087.1,2548350,Tesla,USD,-0.004867513,-0.004879398
19-11-2025,3097,3155,3083.5,3147.7,3147.7,3151053,Tesla,USD,0.01963007353179358,0.01943988850637446
20-11-2025,3148,3164.5,3138.1,3144.8,3144.8,2700767,Tesla,USD,-0.000921308,-0.000921732
21-11-2025,3144.8,3170,3135.2,3150.6,3150.6,4177037,Tesla,USD,0.0018443144238107223,0.0018426157642181806
24-11-2025,3158,3178.9,3131,3141.2,3141.2,6703764,Tesla,USD,-0.002983559,-0.002988018
25-11-2025,3145.3,3149.8,3115,3119.2,3119.2,2737920,Tesla,USD,-0.007003693,-0.007028334
26-11-2025,3118.8,3178,3117,3162.9,3162.9,2508527,Tesla,USD,0.01401000256476026,0.013912769582626439
27-11-2025,3180,3180,3125,3136.6,3136.6,2836233,Tesla,USD,-0.008315154,-0.008349918
28-11-2025,3140,3147.3,3125,3137.5,3137.5,1616690,Tesla,USD,0.00028693489765996283,0.0002868937397142446
01-12-2025,3137.9,3154,3122.2,3133.4,3133.4,1747647,Tesla,USD,-0.001306773,-0.001307627
02-12-2025,3131,3144,3120.4,3135.7,3135.7,2512003,Tesla,USD,0.0007340269355970985,0.0007337576695842785
03-12-2025,3140,3211.9,3139,3180,3180,3952112,Tesla,USD,0.01412762700513448,0.014028762145251505
04-12-2025,3194,3250,3187.4,3229.2,3229.2,5025905,Tesla,USD,0.015471698113207477,0.01535323174663894
05-12-2025,3230,3271.6,3222.4,3238.2,3238.2,5244013,Tesla,USD,0.00278706800445927,0.002783191331790391
08-12-2025,3243,3259.9,3208.6,3236.5,3236.5,2544725,Tesla,USD,-0.000524983,-0.000525121
09-12-2025,3230,3233.7,3181.2,3208.3,3208.3,2734893,Tesla,USD,-0.008713116,-0.008751297
10-12-2025,3225,3225,3178.1,3189.2,3189.2,1386849,Tesla,USD,-0.005953309,-0.0059711
11-12-2025,3205,3208.4,3153.1,3191.9,3191.9,1914362,Tesla,USD,0.0008466072996362595,0.0008462491298164565
12-12-2025,3197.7,3223,3185.7,3220.5,3220.5,1146554,Tesla,USD,0.008960180456781153,0.008920276228788993
15-12-2025,3211.1,3238.2,3197.3,3230.2,3230.2,1562190,Tesla,USD,0.0030119546654245877,0.00300742781746699
16-12-2025,3220,3220,3191.1,3205.1,3205.1,1734623,Tesla,USD,-0.007770417,-0.007800764
17-12-2025,3200.5,3236.9,3200.5,3217.8,3217.8,1376350,Tesla,USD,0.003962434869426934,0.003954605100863873
18-12-2025,3228,3287.8,3221,3280.8,3280.8,2307422,Tesla,USD,0.019578594070482902,0.019389398860914397
19-12-2025,3299,3317.9,3278.8,3282,3282,3902511,Tesla,USD,0.00036576444769553795,0.00036569757218707366
22-12-2025,3310,3328.6,3291,3324.9,3324.9,2632816,Tesla,USD,0.013071297989031061,0.012986605799680362
23-12-2025,3319.9,3319.9,3293.5,3310,3310,2365420,Tesla,USD,-0.004481338,-0.004491409
24-12-2025,3304.1,3327.1,3296.1,3319,3319,1367708,Tesla,USD,0.002719033232628343,0.0027153433488660284
25-12-2025,3319,3319,3319,3319,3319,-,Tesla,USD,0,0
26-12-2025,3313.1,3320,3271.8,3280,3280,1176664,Tesla,USD,-0.011750527,-0.01182011
29-12-2025,3280,3288,3242.9,3251.5,3251.5,2079473,Tesla,USD,-0.008689024,-0.008726994
30-12-2025,3250,3267.5,3239.5,3246.8,3246.8,2807593,Tesla,USD,-0.001445487,-0.001446532
31-12-2025,3240,3246,3198.5,3206.2,3206.2,3362634,Tesla,USD,-0.01250462,-0.012583461
01-01-2024,3790,3832,3773,3811.1,3613.89,825907,Sun Pharmaceutical Industries L,INR,,
02-01-2024,3811.1,3811.1,3767.25,3783.2,3587.43,1344068,Sun Pharmaceutical Industries L,INR,-0.007320721,-0.007347649
03-01-2024,3767,3771.85,3687.05,3691.75,3500.71,1803075,Sun Pharmaceutical Industries L,INR,-0.024172658,-0.024469612
04-01-2024,3701.75,3719,3651,3666.8,3477.05,3598144,Sun Pharmaceutical Industries L,INR,-0.006758312,-0.006781253
05-01-2024,3675,3747.75,3674.85,3737.9,3544.47,1963127,Sun Pharmaceutical Industries L,INR,0.019390203992581956,0.019204609296096464
08-01-2024,3737.9,3739.75,3672.4,3678.3,3487.96,1067805,Sun Pharmaceutical Industries L,INR,-0.015944782,-0.016073267
09-01-2024,3709.95,3752.35,3682.75,3689.9,3498.96,1370944,Sun Pharmaceutical Industries L,INR,0.0031536307533370778,0.003148668489901141
10-01-2024,3690,3729.25,3688,3713.05,3520.91,1292227,Sun Pharmaceutical Industries L,INR,0.006273882761050453,0.00625428388989846
11-01-2024,3724,3773,3707,3735.55,3542.25,1777909,Sun Pharmaceutical Industries L,INR,0.006059708326039193,0.006041422129037244
12-01-2024,3848,3905.25,3821.6,3882.8,3681.88,6813450,Sun Pharmaceutical Industries L,INR,0.039418559516001705,0.03866147942278353
15-01-2024,3960,3965,3885,3903.8,3701.79,2801505,Sun Pharmaceutical Industries L,INR,0.005408468115792653,0.005393894874439198
16-01-2024,3899,3899,3855.55,3861.3,3661.49,1432672,Sun Pharmaceutical Industries L,INR,-0.010886828,-0.010946523
17-01-2024,3819,3909.95,3812.55,3884.6,3683.58,3458696,Sun Pharmaceutical Industries L,INR,0.00603423717400875,0.006016104074589634
18-01-2024,3898,3908.8,3862,3902.6,3700.65,2239110,Sun Pharmaceutical Industries L,INR,0.004633681717551408,0.004622979262865812
19-01-2024,27 Dividend,,,,,,Sun Pharmaceutical Industries L,INR,,
19-01-2024,3945,3963.55,3915.05,3943.05,3765.06,2941975,Sun Pharmaceutical Industries L,INR,,
23-01-2024,3900,3933.9,3842.75,3858.25,3684.08,2618854,Sun Pharmaceutical Industries L,INR,-0.021506194,-0.021740823
24-01-2024,3880,3883.65,3805.6,3841.8,3668.38,2657709,Sun Pharmaceutical Industries L,INR,-0.004263591,-0.004272706
25-01-2024,3839.9,3861,3778.7,3810.3,3638.3,2205154,Sun Pharmaceutical Industries L,INR,-0.008199282,-0.008233081
29-01-2024,3800.8,3820,3780.85,3801,3629.42,1646747,Sun Pharmaceutical Industries L,INR,-0.002440753,-0.002443736
30-01-2024,3807.45,3847.8,3787,3800.55,3628.99,1411621,Sun Pharmaceutical Industries L,INR,-0.00011839,-0.000118397
31-01-2024,3811.2,3834,3796.45,3815.95,3643.69,2459358,Sun Pharmaceutical Industries L,INR,0.004052045098735579,0.0040438576737535925
01-02-2024,3820,3904.9,3805.05,3854.15,3680.17,2363107,Sun Pharmaceutical Industries L,INR,0.010010613346610908,0.009960839061927018
02-02-2024,3875.05,3984.4,3872,3966.3,3787.26,2826510,Sun Pharmaceutical Industries L,INR,0.029098504209748022,0.02868318036526496
05-02-2024,3983,4022,3962.1,3973.3,3793.94,1691523,Sun Pharmaceutical Industries L,INR,0.001764869021506188,0.0017633134701338093
06-02-2024,3997,4149.9,3990,4136,3949.3,4474396,Sun Pharmaceutical Industries L,INR,0.040948330103440345,0.04013215353396937
07-02-2024,4153,4155,4073.95,4083.4,3899.07,2124267,Sun Pharmaceutical Industries L,INR,-0.012717602,-0.012799162
08-02-2024,4090,4158,4086.05,4134.1,3947.48,2345173,Sun Pharmaceutical Industries L,INR,0.012416123818386637,0.012339675893882074
09-02-2024,4136.55,4184.75,4100,4133.7,3947.1,2100596,Sun Pharmaceutical Industries L,INR,-9.68E-05,-9.68E-05
12-02-2024,4130,4159.6,4105.55,4120.7,3934.69,1013716,Sun Pharmaceutical Industries L,INR,-0.003144882,-0.003149838
13-02-2024,4125.45,4170,4081.5,4149.5,3962.19,1257415,Sun Pharmaceutical Industries L,INR,0.0069891037930449595,0.006964793214173426
14-02-2024,4107,4114.9,4049.5,4100.1,3915.02,1391283,Sun Pharmaceutical Industries L,INR,-0.011905049,-0.011976481
15-02-2024,4128,4146.3,4083,4103.2,3917.98,1091582,Sun Pharmaceutical Industries L,INR,0.0007560791200214023,0.0007557934361930307
16-02-2024,4113.25,4147.95,4100.1,4128.3,3941.94,1307556,Sun Pharmaceutical Industries L,INR,0.006117176837590277,0.006098542864288348
19-02-2024,4123.05,4128.3,4055,4103.8,3918.55,772291,Sun Pharmaceutical Industries L,INR,-0.005934646,-0.005952326
20-02-2024,4082.1,4098,4010,4030.65,3848.7,1193648,Sun Pharmaceutical Industries L,INR,-0.017824943,-0.01798572
21-02-2024,4013,4063.35,3980.6,3991.5,3811.32,1885939,Sun Pharmaceutical Industries L,INR,-0.009713074,-0.009760553
22-02-2024,3971,4094.95,3971,4087.1,3902.6,2982052,Sun Pharmaceutical Industries L,INR,0.02395089565326325,0.023668572003900934
23-02-2024,4130,4130,4046.4,4052.1,3869.18,2538072,Sun Pharmaceutical Industries L,INR,-0.008563529,-0.008600407
26-02-2024,4036,4050,3982.75,4001.05,3820.44,1379284,Sun Pharmaceutical Industries L,INR,-0.012598406,-0.012678439
27-02-2024,3999,4124,3999,4104.4,3919.12,2960475,Sun Pharmaceutical Industries L,INR,0.025830719436147787,0.025502742333124218
28-02-2024,4095.6,4154.9,4089,4118.95,3933.02,1939225,Sun Pharmaceutical Industries L,INR,0.0035449761231849397,0.0035387075056920736
29-02-2024,4099,4138.1,4064.55,4095.1,3910.24,3772719,Sun Pharmaceutical Industries L,INR,-0.005790311,-0.005807139
01-03-2024,4107.2,4140,4086.8,4094.35,3909.53,2043265,Sun Pharmaceutical Industries L,INR,-0.000183146,-0.000183162
04-03-2024,4105,4117.9,4075.9,4080.7,3896.49,1749271,Sun Pharmaceutical Industries L,INR,-0.003333863,-0.003339432
05-03-2024,4062,4064,3980,4012.1,3830.99,2070859,Sun Pharmaceutical Industries L,INR,-0.016810841,-0.016953747
06-03-2024,3994.05,4072,3958.45,4064.3,3880.83,1744204,Sun Pharmaceutical Industries L,INR,0.01301064280551345,0.012926731435950245
07-03-2024,4065,4124,4037.7,4108.6,3923.13,2688905,Sun Pharmaceutical Industries L,INR,0.010899785940998497,0.01084081142693627
11-03-2024,4089,4153,4089,4122.35,3936.26,2304068,Sun Pharmaceutical Industries L,INR,0.0033466387577276713,0.0033410512250728885
12-03-2024,4122.35,4229.95,4121.05,4192.25,4003.01,4039801,Sun Pharmaceutical Industries L,INR,0.01695634771428911,0.01681419354373581
13-03-2024,4205,4241,4131.9,4149,3961.71,2837260,Sun Pharmaceutical Industries L,INR,-0.010316656,-0.010370241
14-03-2024,4153.45,4225,4086,4207.6,4017.67,2919608,Sun Pharmaceutical Industries L,INR,0.0141238852735599,0.014025072532250604
15-03-2024,4192.6,4239,4177,4219.25,4028.79,3373143,Sun Pharmaceutical Industries L,INR,0.0027687993155240953,0.002764973251474956
18-03-2024,4215.25,4254.75,4117.85,4152.5,3965.05,1526904,Sun Pharmaceutical Industries L,INR,-0.015820347,-0.015946825
19-03-2024,4051.25,4058,3966.6,3977.3,3797.76,8931209,Sun Pharmaceutical Industries L,INR,-0.042191451,-0.043107365
20-03-2024,3986,4018,3960.2,3970.9,3791.65,1817913,Sun Pharmaceutical Industries L,INR,-0.001609132,-0.001610428
21-03-2024,3990.05,4008.4,3948,3972.95,3793.61,3829582,Sun Pharmaceutical Industries L,INR,0.0005162557606588347,0.0005161225465002417
22-03-2024,3897,3938,3855,3910.9,3734.36,5852485,Sun Pharmaceutical Industries L,INR,-0.015618118,-0.015741365
26-03-2024,3875,3946.7,3871.45,3877.5,3702.47,3440925,Sun Pharmaceutical Industries L,INR,-0.008540234,-0.00857691
27-03-2024,3888.5,3895,3829.4,3840.9,3667.52,1968575,Sun Pharmaceutical Industries L,INR,-0.009439072,-0.009483902
28-03-2024,3850.1,3915,3840.5,3876.3,3701.32,4311783,Sun Pharmaceutical Industries L,INR,0.009216589861751112,0.00917437627604123
01-04-2024,3897.7,3933.3,3888.05,3916.75,3739.94,1569676,Sun Pharmaceutical Industries L,INR,0.010435208833165621,0.010381137877311986
02-04-2024,3890,3909.85,3873,3883.8,3708.48,2142666,Sun Pharmaceutical Industries L,INR,-0.008412587,-0.008448172
03-04-2024,3851,3981,3851,3947.3,3769.12,3973090,Sun Pharmaceutical Industries L,INR,0.016349966527627657,0.016217745088930258
04-04-2024,3975.9,4028.65,3935.25,4003.3,3822.59,3394637,Sun Pharmaceutical Industries L,INR,0.0141869125731513,0.014087220108134346
05-04-2024,3978,4002,3960.5,3979.25,3799.62,1636819,Sun Pharmaceutical Industries L,INR,-0.006007544,-0.006025662
08-04-2024,3983,4032.65,3960,3972.55,3793.23,2302538,Sun Pharmaceutical Industries L,INR,-0.001683734,-0.001685153
09-04-2024,3984,4015.85,3925.05,3946.55,3768.4,1876992,Sun Pharmaceutical Industries L,INR,-0.006544914,-0.006566426
10-04-2024,3956.4,3990.2,3918,3984.65,3804.78,2101965,Sun Pharmaceutical Industries L,INR,0.009654001596330897,0.00960769948484419
12-04-2024,3971,4013.35,3945.5,4001.4,3820.77,4354821,Sun Pharmaceutical Industries L,INR,0.004203631435634181,0.004194820859323656
15-04-2024,4001.4,4064.2,3919.05,3941.2,3763.29,4200329,Sun Pharmaceutical Industries L,INR,-0.015044734,-0.015159054
16-04-2024,3902,3928.7,3862.85,3872.8,3697.98,3051420,Sun Pharmaceutical Industries L,INR,-0.01735512,-0.017507486
18-04-2024,3876.8,3936,3850,3862,3687.67,3476284,Sun Pharmaceutical Industries L,INR,-0.00278868,-0.002792576
19-04-2024,3838,3852.55,3800.9,3826.2,3653.48,2957749,Sun Pharmaceutical Industries L,INR,-0.009269808,-0.00931304
22-04-2024,3837,3878,3812,3864.6,3690.15,1728883,Sun Pharmaceutical Industries L,INR,0.010036067116198755,0.009986040231618531
23-04-2024,3877.05,3895,3860.6,3874.7,3699.79,1807586,Sun Pharmaceutical Industries L,INR,0.0026134658179370884,0.002610056654676285
24-04-2024,3890,3898,3824.45,3831.05,3658.11,1317312,Sun Pharmaceutical Industries L,INR,-0.011265388,-0.011329323
25-04-2024,3811.2,3873.65,3811,3852.2,3678.31,2856271,Sun Pharmaceutical Industries L,INR,0.0055206797092179904,0.00550549661203803
